,epoch,batch,loss
0,1,0,0.25234127044677734
1,1,1,39.97452163696289
2,1,2,5.498323917388916
3,1,3,4.945932388305664
4,1,4,12.216934204101562
5,1,5,9.444683074951172
6,1,6,5.69782018661499
7,1,7,1.5630028247833252
8,1,8,0.7892423272132874
9,1,9,2.678464412689209
10,1,10,3.1439316272735596
11,1,11,2.9081289768218994
12,1,12,6.179214000701904
13,1,13,1.6504377126693726
14,1,14,1.1500099897384644
15,1,15,0.5577271580696106
16,1,16,1.3348228931427002
17,1,17,1.8495150804519653
18,1,18,1.5435240268707275
19,1,19,1.8977024555206299
20,1,20,2.5689938068389893
21,1,21,1.4669032096862793
22,1,22,1.2333366870880127
23,1,23,0.9745994210243225
24,1,24,0.4277644753456116
25,1,25,0.9206379652023315
26,1,26,1.853293538093567
27,1,27,0.24971909821033478
28,1,28,0.8500272631645203
29,1,29,0.82449871301651
30,1,30,1.7304320335388184
31,1,31,0.4202597141265869
32,1,32,1.0177054405212402
33,1,33,0.7674722671508789
34,1,34,0.6074221134185791
35,1,35,2.960869789123535
36,1,36,1.1979966163635254
37,1,37,0.6542384028434753
38,1,38,0.8243485689163208
39,1,39,1.0453822612762451
40,1,40,1.4799180030822754
41,1,41,0.3127785325050354
42,1,42,1.6166744232177734
43,1,43,2.0404276847839355
44,1,44,1.3896151781082153
45,1,45,1.0815606117248535
46,1,46,0.338778018951416
47,1,47,0.810067892074585
48,1,48,0.7355806231498718
49,1,49,0.406370609998703
50,1,50,1.878869891166687
51,1,51,0.41186121106147766
52,1,52,0.4748554527759552
53,1,53,0.6469553709030151
54,1,54,1.2860071659088135
55,1,55,0.6688516139984131
56,1,56,0.5052817463874817
57,1,57,1.491639256477356
58,1,58,0.9648829102516174
59,1,59,1.8753703832626343
60,1,60,0.7585422992706299
61,1,61,0.487594872713089
62,1,62,0.9733800888061523
63,1,63,0.7034752368927002
64,1,64,1.0245692729949951
65,1,65,1.1614184379577637
66,1,66,0.4836156666278839
67,1,67,0.3342795968055725
68,1,68,1.296036958694458
69,1,69,1.2491916418075562
70,1,70,1.5970371961593628
71,1,71,0.5252010822296143
72,1,72,0.8148453235626221
73,1,73,1.5619319677352905
74,1,74,1.065643072128296
75,1,75,1.0019421577453613
76,1,76,0.8395361304283142
77,1,77,0.9122468829154968
78,1,78,1.3659660816192627
79,1,79,0.6621873378753662
80,1,80,0.7958278656005859
81,1,81,0.8590809106826782
82,1,82,0.6015909910202026
