,epoch,batch,loss
0,1,0,0.7413157820701599
1,1,1,94.98177337646484
2,1,2,4.122666835784912
3,1,3,15.229711532592773
4,1,4,12.61861515045166
5,1,5,3.6623694896698
6,1,6,1.2254427671432495
7,1,7,1.0838629007339478
8,1,8,2.2475619316101074
9,1,9,2.2321085929870605
10,1,10,4.303569793701172
11,1,11,2.6070120334625244
12,1,12,0.6475826501846313
13,1,13,1.46243417263031
14,1,14,1.7857351303100586
15,1,15,2.1421773433685303
16,1,16,1.970754861831665
17,1,17,1.3253014087677002
18,1,18,1.0638059377670288
19,1,19,0.5029458999633789
20,1,20,0.5801393985748291
21,1,21,0.6807575821876526
22,1,22,1.8853732347488403
23,1,23,1.1512559652328491
24,1,24,3.2661099433898926
25,1,25,2.4444103240966797
26,1,26,2.327131748199463
27,1,27,0.7798426151275635
28,1,28,1.0902740955352783
29,1,29,0.7617402672767639
30,1,30,0.9305537939071655
31,1,31,1.1510004997253418
32,1,32,0.005023167934268713
33,1,33,0.6605470180511475
34,1,34,0.8967353105545044
35,1,35,1.839816927909851
36,1,36,0.5310509204864502
37,1,37,1.0214160680770874
38,1,38,1.7241352796554565
39,1,39,0.7036128044128418
40,1,40,0.40417394042015076
41,1,41,1.80512273311615
42,1,42,1.412794828414917
43,1,43,0.431673526763916
44,1,44,0.36085209250450134
45,1,45,0.4872385561466217
46,1,46,0.06841877102851868
47,1,47,0.788937509059906
48,1,48,0.4774809181690216
49,1,49,0.5912842750549316
50,1,50,1.1637967824935913
51,1,51,0.43238043785095215
52,1,52,0.5831077694892883
53,1,53,0.6337674856185913
54,1,54,1.9303338527679443
55,1,55,2.905468463897705
56,1,56,2.356440544128418
57,1,57,0.5985575318336487
58,1,58,0.8805935382843018
59,1,59,1.5227288007736206
60,1,60,1.0547420978546143
61,1,61,0.9904423952102661
62,1,62,0.28868624567985535
63,1,63,0.4015808403491974
64,1,64,1.6956065893173218
65,1,65,1.3127177953720093
66,1,66,1.3170181512832642
67,1,67,0.43058454990386963
68,1,68,2.9479215145111084
69,1,69,1.0407644510269165
70,1,70,0.4169806241989136
71,1,71,0.5034597516059875
72,1,72,0.7528319954872131
73,1,73,1.503075122833252
74,1,74,1.8421400785446167
75,1,75,0.3896148204803467
76,1,76,2.4224610328674316
77,1,77,0.777320146560669
78,1,78,0.6576959490776062
79,1,79,1.2959582805633545
80,1,80,0.6813550591468811
81,1,81,0.3402521312236786
82,1,82,0.8652766942977905
83,1,83,4.425291538238525
84,1,84,1.4481375217437744
85,1,85,0.6952388882637024
86,1,86,2.313295602798462
87,1,87,0.34351205825805664
88,1,88,0.7041689157485962
89,1,89,1.2852766513824463
90,1,90,1.9950194358825684
91,1,91,1.2018617391586304
92,1,92,1.175828456878662
93,1,93,0.732486367225647
94,1,94,0.34604883193969727
95,1,95,0.7830578088760376
96,1,96,0.8520378470420837
97,1,97,2.7472896575927734
98,1,98,1.5418379306793213
99,1,99,0.5904480814933777
100,1,100,0.5433326959609985
101,1,101,0.5718004107475281
102,1,102,3.652524709701538
103,1,103,0.688075602054596
104,1,104,1.0813521146774292
105,1,105,0.6295794248580933
106,1,106,0.8470229506492615
107,1,107,1.4906033277511597
108,1,108,0.7133215069770813
109,1,109,0.3547448515892029
110,1,110,2.1684019565582275
111,1,111,0.7146464586257935
112,1,112,0.21953992545604706
113,1,113,0.9753702878952026
114,1,114,0.9847220182418823
115,1,115,0.7397766709327698
116,1,116,1.1697263717651367
117,1,117,0.9158755540847778
118,1,118,0.43382713198661804
119,1,119,1.537024974822998
120,1,120,0.6015079617500305
121,1,121,1.2142869234085083
122,1,122,1.0876184701919556
123,1,123,1.7390321493148804
124,1,124,0.566236138343811
125,1,125,0.49836140871047974
126,1,126,1.2262823581695557
127,1,127,1.4090362787246704
128,1,128,2.333796739578247
129,1,129,1.4064337015151978
130,1,130,1.0539292097091675
131,1,131,0.8857256770133972
132,1,132,0.17983391880989075
133,1,133,0.8445489406585693
134,1,134,1.1302441358566284
135,1,135,0.6765782833099365
136,1,136,1.6859028339385986
137,1,137,0.3014131188392639
138,1,138,1.2012417316436768
139,1,139,1.0874197483062744
140,1,140,0.4424692690372467
141,1,141,0.15082722902297974
142,1,142,0.4851706624031067
143,1,143,0.8543857336044312
144,1,144,1.1500985622406006
145,1,145,0.617752730846405
146,1,146,0.7293331623077393
147,1,147,0.9964813590049744
148,1,148,0.6261770129203796
149,1,149,1.538892388343811
150,1,150,0.4531990885734558
151,1,151,0.4729126989841461
152,1,152,1.9856865406036377
153,1,153,1.5706777572631836
154,1,154,0.8202177882194519
155,1,155,0.44491052627563477
156,1,156,0.9983846545219421
157,1,157,1.4122248888015747
158,1,158,0.6361804008483887
159,1,159,1.4139502048492432
160,1,160,0.9067921042442322
161,1,161,0.7180679440498352
162,1,162,0.842102587223053
163,1,163,0.7666527628898621
164,1,164,2.7231996059417725
165,1,165,0.707258403301239
