,epoch,batch,loss
0,1,0,1.061711311340332
1,1,1,30.71561622619629
2,1,2,5.18815803527832
3,1,3,5.887899875640869
4,1,4,12.846332550048828
5,1,5,8.658574104309082
6,1,6,4.997269630432129
7,1,7,0.7615311145782471
8,1,8,1.7941561937332153
9,1,9,2.949918270111084
10,1,10,3.174997329711914
11,1,11,3.821056842803955
12,1,12,2.639106273651123
13,1,13,1.4041019678115845
14,1,14,2.174985408782959
15,1,15,0.7915962338447571
16,1,16,1.0373156070709229
17,1,17,0.957985520362854
18,1,18,2.0986669063568115
19,1,19,2.336099147796631
20,1,20,2.2801482677459717
21,1,21,1.7283271551132202
22,1,22,0.5938136577606201
23,1,23,0.7792688012123108
24,1,24,0.798654317855835
25,1,25,0.687084972858429
26,1,26,1.3933615684509277
27,1,27,2.959073305130005
28,1,28,1.4396573305130005
29,1,29,1.911872148513794
30,1,30,0.9028321504592896
31,1,31,0.535659670829773
32,1,32,0.7627196311950684
33,1,33,0.3511069118976593
34,1,34,1.343544602394104
35,1,35,3.584496021270752
36,1,36,2.313199043273926
37,1,37,1.7563652992248535
38,1,38,2.0015008449554443
39,1,39,0.5007226467132568
40,1,40,1.8256103992462158
41,1,41,0.8424333333969116
42,1,42,0.7698225975036621
43,1,43,1.1241588592529297
44,1,44,1.6821727752685547
45,1,45,1.119935393333435
46,1,46,1.4080157279968262
47,1,47,0.6629478335380554
48,1,48,1.3621755838394165
49,1,49,0.3469665050506592
50,1,50,0.38732266426086426
51,1,51,0.5946898460388184
52,1,52,0.7416173815727234
53,1,53,0.5496525168418884
54,1,54,0.7944025993347168
55,1,55,0.7427412867546082
56,1,56,1.4522322416305542
57,1,57,0.6894099712371826
58,1,58,0.659911036491394
59,1,59,2.8344886302948
60,1,60,0.8898537158966064
61,1,61,1.0896873474121094
62,1,62,0.8623483180999756
63,1,63,1.167558193206787
64,1,64,0.6219878196716309
65,1,65,0.8281673192977905
66,1,66,0.8193159103393555
67,1,67,1.5516749620437622
68,1,68,1.5259877443313599
69,1,69,0.9749746918678284
70,1,70,1.313125729560852
71,1,71,0.8202257752418518
72,1,72,2.071457862854004
73,1,73,0.48478201031684875
74,1,74,1.0725836753845215
75,1,75,1.008494257926941
76,1,76,0.9662169814109802
77,1,77,4.698262691497803
78,1,78,0.750490128993988
79,1,79,0.35819211602211
80,1,80,2.466089963912964
81,1,81,1.9520283937454224
82,1,82,1.1204098463058472
83,1,83,0.8336940407752991
84,1,84,0.5223672389984131
85,1,85,1.3837000131607056
86,1,86,1.3687084913253784
87,1,87,0.6810380816459656
88,1,88,1.691619634628296
89,1,89,1.087332010269165
90,1,90,1.5514963865280151
91,1,91,1.0491058826446533
92,1,92,1.2305485010147095
93,1,93,0.8233578205108643
94,1,94,4.332242965698242
95,1,95,0.5083939433097839
96,1,96,0.34183382987976074
97,1,97,0.9634664058685303
98,1,98,0.9130459427833557
99,1,99,1.787290334701538
100,1,100,0.003437614068388939
101,1,101,0.7986651659011841
102,1,102,0.5073666572570801
103,1,103,0.06022501364350319
104,1,104,0.5549240112304688
105,1,105,2.016594648361206
106,1,106,0.7351014614105225
107,1,107,0.9349907636642456
108,1,108,1.5133217573165894
109,1,109,0.705213725566864
110,1,110,1.0110639333724976
111,1,111,0.7136845588684082
112,1,112,0.3610341548919678
113,1,113,0.5986543297767639
114,1,114,0.8455584049224854
115,1,115,3.737874984741211
116,1,116,1.0202524662017822
117,1,117,0.9283475279808044
118,1,118,1.4746160507202148
119,1,119,0.04894314706325531
120,1,120,0.7474725246429443
121,1,121,1.7146344184875488
122,1,122,0.679379940032959
123,1,123,0.91468346118927
124,1,124,0.6628316640853882
125,1,125,1.4112892150878906
126,1,126,0.4534972012042999
127,1,127,0.43991750478744507
128,1,128,2.1679110527038574
129,1,129,3.471773862838745
130,1,130,1.135770559310913
131,1,131,1.034449577331543
132,1,132,1.180370569229126
133,1,133,2.429016351699829
134,1,134,0.000245840463321656
135,1,135,1.6884069442749023
136,1,136,1.8329527378082275
137,1,137,0.3849923014640808
138,1,138,0.33519142866134644
139,1,139,0.4105510711669922
140,1,140,0.6962602734565735
141,1,141,1.2562769651412964
142,1,142,0.5483025908470154
143,1,143,1.6157128810882568
144,1,144,2.702568292617798
145,1,145,0.37957870960235596
146,1,146,1.4740793704986572
147,1,147,1.050477385520935
148,1,148,1.6242259740829468
149,1,149,0.7895054817199707
150,1,150,1.3135343790054321
151,1,151,0.8363569974899292
152,1,152,0.924083411693573
153,1,153,2.8396456241607666
154,1,154,0.8299087882041931
155,1,155,0.7911410927772522
156,1,156,1.038745403289795
157,1,157,0.6555073261260986
158,1,158,0.5487040281295776
159,1,159,0.3399387300014496
160,1,160,2.2679195404052734
161,1,161,0.7899612784385681
162,1,162,0.9603129029273987
163,1,163,1.244933843612671
164,1,164,1.133313536643982
165,1,165,2.4076077938079834
166,1,166,0.34595566987991333
167,1,167,0.2794482111930847
168,1,168,0.7753919363021851
169,1,169,0.9413213729858398
170,1,170,1.0430492162704468
171,1,171,1.186468243598938
172,1,172,0.9062358140945435
173,1,173,1.124825119972229
174,1,174,0.7948771119117737
175,1,175,1.3457688093185425
176,1,176,1.3194410800933838
177,1,177,1.8423736095428467
178,1,178,0.7600971460342407
179,1,179,0.9834141731262207
180,1,180,0.3268020451068878
181,1,181,0.3130764663219452
182,1,182,0.9383375644683838
183,1,183,0.1911381483078003
184,1,184,1.9300785064697266
185,1,185,1.5873510837554932
186,1,186,1.3296657800674438
187,1,187,0.8426549434661865
188,1,188,1.5982106924057007
189,1,189,1.0618369579315186
190,1,190,0.9922242164611816
191,1,191,1.265913963317871
192,1,192,0.5944400429725647
193,1,193,2.3319811820983887
194,1,194,0.7512352466583252
195,1,195,1.3176894187927246
196,1,196,1.271146297454834
197,1,197,0.49978724122047424
198,1,198,0.6619665026664734
199,1,199,2.026080369949341
200,1,200,0.5664081573486328
201,1,201,0.2800837457180023
202,1,202,0.47208014130592346
203,1,203,1.757737398147583
204,1,204,0.45081040263175964
205,1,205,2.0981016159057617
206,1,206,0.6522465348243713
207,1,207,1.009439468383789
208,1,208,1.5588476657867432
209,1,209,2.9482741355895996
210,1,210,0.9751258492469788
211,1,211,1.5429073572158813
212,1,212,0.5939117670059204
213,1,213,2.628957986831665
214,1,214,0.6525079607963562
215,1,215,0.7805382013320923
216,1,216,0.24000778794288635
217,1,217,0.26420462131500244
218,1,218,0.9030510187149048
219,1,219,0.5070506930351257
220,1,220,0.5088379383087158
221,1,221,0.7576777338981628
222,1,222,0.2728118598461151
223,1,223,0.992887020111084
224,1,224,0.5955609679222107
225,1,225,0.6748784780502319
226,1,226,0.9946271777153015
227,1,227,0.9018427729606628
228,1,228,1.3685401678085327
229,1,229,0.3690814673900604
230,1,230,0.4752683639526367
231,1,231,0.8189643025398254
232,1,232,0.19411711394786835
233,1,233,0.41474512219429016
234,1,234,0.43519333004951477
235,1,235,1.19871985912323
236,1,236,0.5874578356742859
237,1,237,0.998802900314331
238,1,238,0.7073796987533569
239,1,239,0.7843286991119385
240,1,240,0.7783904075622559
241,1,241,0.4016156792640686
242,1,242,0.7188788652420044
243,1,243,0.3743833303451538
244,1,244,0.1986502856016159
245,1,245,0.8850588202476501
246,1,246,0.40385738015174866
247,1,247,2.5669939517974854
248,1,248,0.6857402920722961
249,1,249,0.19939342141151428
250,1,250,0.3093181252479553
