epoch,batch,loss
1,0,0.8019996881484985
1,1,119.83130645751953
1,2,7.953539848327637
1,3,15.930726051330566
1,4,9.396141052246094
1,5,5.683560848236084
1,6,1.1916557550430298
1,7,1.9626511335372925
1,8,3.1161675453186035
1,9,3.2086498737335205
1,10,2.34631085395813
1,11,1.1158381700515747
1,12,2.2975549697875977
1,13,0.42350542545318604
1,14,0.7115483283996582
1,15,3.8654236793518066
1,16,1.767338514328003
1,17,5.888351917266846
1,18,0.6105844378471375
1,19,0.522127628326416
1,20,1.2603434324264526
1,21,1.866758942604065
1,22,1.2362991571426392
1,23,1.3755617141723633
1,24,0.026995573192834854
1,25,1.1083163022994995
1,26,1.8263399600982666
1,27,0.4554347097873688
1,28,0.5859607458114624
1,29,0.47045087814331055
1,30,0.4524380564689636
1,31,1.325846791267395
1,32,0.47351405024528503
1,33,0.8521585464477539
1,34,0.9931567311286926
1,35,0.18950730562210083
1,36,0.7955582737922668
1,37,0.4948979914188385
1,38,1.031306266784668
1,39,0.8544839024543762
1,40,0.7921891808509827
1,41,0.8868102431297302
1,42,0.8778037428855896
1,43,0.8476418852806091
1,44,0.5572976469993591
1,45,1.2439497709274292
1,46,0.9962372779846191
1,47,0.40860801935195923
1,48,0.43530115485191345
1,49,0.6429751515388489
1,50,1.917230486869812
1,51,1.0168101787567139
1,52,2.388751268386841
1,53,0.3278244733810425
1,54,0.42635366320610046
1,55,1.643551230430603
1,56,0.31004661321640015
1,57,0.7406952381134033
1,58,2.4532690048217773
1,59,2.7170846462249756
1,60,2.1997320652008057
1,61,0.6980541944503784
1,62,0.8977563977241516
1,63,1.0075308084487915
1,64,1.481276035308838
1,65,1.4808430671691895
1,66,0.5583403706550598
1,67,0.8743994832038879
1,68,0.7748149633407593
1,69,0.6468248963356018
1,70,1.70175039768219
1,71,0.2765483260154724
1,72,0.7577207684516907
1,73,1.3093572854995728
1,74,0.828828752040863
1,75,1.4569939374923706
1,76,0.9301153421401978
1,77,0.49500519037246704
1,78,1.5172256231307983
1,79,2.4823131561279297
1,80,1.210985779762268
1,81,1.3517545461654663
1,82,1.1623814105987549
1,83,0.8034334182739258
1,84,1.6847385168075562
1,85,0.8070434331893921
1,86,0.6881482005119324
1,87,2.18550968170166
1,88,2.9893581867218018
1,89,1.2450662851333618
1,90,1.6905065774917603
1,91,1.082282543182373
1,92,1.1076445579528809
1,93,0.8370333313941956
1,94,0.6133068799972534
1,95,1.2760602235794067
1,96,0.37386682629585266
1,97,1.6346739530563354
1,98,0.6351867914199829
1,99,0.816996157169342
1,100,1.0811282396316528
1,101,0.5937396287918091
1,102,0.9327990412712097
1,103,0.5521386861801147
1,104,4.681918621063232
1,105,2.874814510345459
1,106,1.3114174604415894
1,107,1.0798190832138062
1,108,0.7690222859382629
1,109,1.0705888271331787
1,110,1.0232876539230347
1,111,0.8389928340911865
1,112,1.47999906539917
1,113,1.4087233543395996
1,114,1.8209253549575806
1,115,0.43028494715690613
1,116,2.088801383972168
1,117,0.2999604642391205
1,118,1.5233454704284668
1,119,1.0020660161972046
1,120,0.5682558417320251
1,121,1.6459027528762817
1,122,1.412710428237915
1,123,0.9287801384925842
1,124,1.0876290798187256
1,125,0.5942481160163879
1,126,0.24208590388298035
1,127,0.7908424735069275
1,128,0.7377862334251404
1,129,1.274368166923523
1,130,0.4074699580669403
1,131,0.4677714407444
1,132,1.6423951387405396
1,133,2.181637763977051
1,134,0.4980555474758148
1,135,0.46750032901763916
1,136,0.9199977517127991
1,137,1.220966100692749
1,138,1.3454623222351074
1,139,0.5807698965072632
1,140,0.5444621443748474
1,141,0.6903483271598816
1,142,2.582937479019165
1,143,1.2799937725067139
1,144,0.6733019948005676
1,145,0.7078853845596313
1,146,2.1546952724456787
1,147,0.6064154505729675
1,148,1.0570498704910278
1,149,0.06867755949497223
1,150,1.0356898307800293
1,151,1.5279840230941772
1,152,0.8573914170265198
1,153,0.2048688679933548
1,154,1.1166949272155762
1,155,1.1733267307281494
1,156,0.3845330476760864
1,157,0.8452311754226685
1,158,0.672500729560852
1,159,1.2823363542556763
1,160,0.7403058409690857
1,161,1.1308220624923706
1,162,1.212010145187378
1,163,0.5122990012168884
1,164,0.35078591108322144
1,165,0.784647524356842
1,166,0.7057004570960999
1,167,0.8600201606750488
1,168,0.5833755731582642
1,169,0.7299460768699646
1,170,1.4696882963180542
1,171,0.02632228098809719
1,172,0.22459010779857635
1,173,0.41010162234306335
1,174,0.6761316061019897
1,175,0.766733705997467
1,176,2.363358497619629
1,177,0.5479787588119507
1,178,0.9571612477302551
1,179,0.11381059885025024
1,180,0.5334343314170837
1,181,0.7102899551391602
1,182,0.33827510476112366
1,183,1.317383885383606
1,184,0.27661776542663574
1,185,0.6530769467353821
1,186,0.8326405882835388
1,187,0.31004685163497925
1,188,0.5600399374961853
1,189,0.8353366851806641
1,190,0.4106084406375885
1,191,0.30251240730285645
1,192,0.41968685388565063
1,193,0.6922528147697449
1,194,0.01093490794301033
1,195,1.4004179239273071
1,196,0.7563753128051758
1,197,2.1648213863372803
1,198,0.06232353299856186
1,199,1.3923349380493164
1,200,0.647938072681427
1,201,0.5520346760749817
1,202,0.7684449553489685
1,203,0.5120070576667786
1,204,0.8317996263504028
1,205,0.6292642951011658
1,206,0.3773989677429199
1,207,2.694943428039551
1,208,0.900576114654541
1,209,0.58658766746521
1,210,1.0062294006347656
1,211,1.117311954498291
1,212,0.9251641035079956
1,213,1.5873470306396484
1,214,1.7524715662002563
1,215,0.8427377343177795
1,216,0.9807084798812866
1,217,0.5641015768051147
1,218,0.6458991169929504
1,219,1.3545515537261963
1,220,0.35636264085769653
1,221,1.149438738822937
1,222,1.2661635875701904
1,223,2.002324104309082
1,224,1.0629703998565674
1,225,1.0394777059555054
1,226,1.394368052482605
1,227,0.9259831309318542
1,228,0.6938268542289734
1,229,0.3964088261127472
1,230,0.22304676473140717
1,231,0.27360859513282776
1,232,1.229534387588501
1,233,2.3771066665649414
1,234,0.9647868275642395
1,235,0.8005238771438599
